-4.000000000000000000e+03 1.508218800343654387e+01
-3.994663108739159270e+03 1.222531889315430043e+01
-3.989326217478318995e+03 1.023013102564775423e+01
-3.983989326217478265e+03 1.601466485287098251e+01
-3.978652434956637535e+03 1.183062390542006881e+01
-3.973315543695797260e+03 1.087711267263339288e+01
-3.967978652434956530e+03 1.081618493244252122e+01
-3.962641761174116255e+03 1.416772419930088489e+01
-3.957304869913275525e+03 1.066234680573122873e+01
-3.951967978652434795e+03 1.300107015458050341e+01
-3.946631087391594519e+03 1.082531589187971122e+01
-3.941294196130753789e+03 1.282774467690082076e+01
-3.935957304869913060e+03 1.421069812653064091e+01
-3.930620413609072784e+03 1.173026757616973192e+01
-3.925283522348232054e+03 1.377120189537806283e+01
-3.919946631087391779e+03 1.189926294197100631e+01
-3.914609739826551049e+03 1.290120485087754076e+01
-3.909272848565710319e+03 1.016658387385998452e+01
-3.903935957304870044e+03 1.252377451262520403e+01
-3.898599066044029314e+03 1.512801218825247140e+01
-3.893262174783188584e+03 1.223954845685831749e+01
-3.887925283522348309e+03 1.287965395358144605e+01
-3.882588392261507579e+03 1.839220051408622680e+01
-3.877251501000667304e+03 1.037557113505189754e+01
-3.871914609739826574e+03 1.137169887108680300e+01
-3.866577718478985844e+03 1.119858208331287130e+01
-3.861240827218145569e+03 1.014336397751540986e+01
-3.855903935957304839e+03 1.043543533217784436e+01
-3.850567044696464109e+03 1.241518925286325725e+01
-3.845230153435623834e+03 2.096489374143337869e+01
-3.839893262174783104e+03 1.528810772282988850e+01
-3.834556370913942828e+03 1.283945305045530816e+01
-3.829219479653102098e+03 1.052198689393740771e+01
-3.823882588392261368e+03 1.145187900784872781e+01
-3.818545697131421093e+03 1.049105194268123853e+01
-3.813208805870580363e+03 1.241594683057430260e+01
-3.807871914609739633e+03 1.116252363285292049e+01
-3.802535023348899358e+03 1.052104609108103261e+01
-3.797198132088058628e+03 1.241276300584657832e+01
-3.791861240827218353e+03 1.269315655959670330e+01
-3.786524349566377623e+03 1.116013304029377018e+01
-3.781187458305536893e+03 1.185395321551129832e+01
-3.775850567044696618e+03 1.124922612204923134e+01
-3.770513675783855888e+03 1.288990332124568994e+01
-3.765176784523015158e+03 1.311405689570977273e+01
-3.759839893262174883e+03 1.198295949634806057e+01
-3.754503002001334153e+03 1.068528041597232559e+01
-3.749166110740493878e+03 2.037741397449289238e+01
-3.743829219479653148e+03 1.072751749353614947e+01
-3.738492328218812418e+03 1.028303126143223167e+01
-3.733155436957972142e+03 1.391455605758984504e+01
-3.727818545697131412e+03 1.278855565652984261e+01
-3.722481654436290682e+03 1.116126843383347911e+01
-3.717144763175450407e+03 1.010523941678861704e+01
-3.711807871914609677e+03 1.268584094356080350e+01
-3.706470980653769402e+03 1.255708277982009946e+01
-3.701134089392928672e+03 1.285140299658635854e+01
-3.695797198132087942e+03 1.014735089673795265e+01
